Date,CTR,EU_price_with_tax_euro95,EU_price_with_tax_diesel,EU_price_with_tax_heEUing_oil,EU_price_with_tax_fuel_oil_1,EU_price_with_tax_fuel_oil_2,EU_price_with_tax_LPG,CTR.1,EUR_price_with_tax_euro95,EUR_price_with_tax_diesel,EUR_price_with_tax_heEURing_oil,EUR_price_with_tax_fuel_oil_1,EUR_price_with_tax_fuel_oil_2,EUR_price_with_tax_LPG,CTR.2,AT_price_with_tax_euro95,AT_price_with_tax_diesel,AT_price_with_tax_heating_oil,AT_price_with_tax_fuel_oil_1,AT_price_with_tax_fuel_oil_2,AT_price_with_tax_LPG,CTR.3,BE_price_with_tax_euro95,BE_price_with_tax_diesel,BE_price_with_tax_heBEing_oil,BE_price_with_tax_fuel_oil_1,BE_price_with_tax_fuel_oil_2,BE_price_with_tax_LPG,CTR.4,BG_exchange_rate,BG_price_with_tax_euro95,BG_price_with_tax_diesel,BG_price_with_tax_heBGing_oil,BG_price_with_tax_fuel_oil_1,BG_price_with_tax_fuel_oil_2,BG_price_with_tax_LPG,CTR.5,CY_exchange_rate,CY_price_with_tax_euro95,CY_price_with_tax_diesel,CY_price_with_tax_heCYing_oil,CY_price_with_tax_fuel_oil_1,CY_price_with_tax_fuel_oil_2,CY_price_with_tax_LPG,CTR.6,CZ_exchange_rate,CZ_price_with_tax_euro95,CZ_price_with_tax_diesel,CZ_price_with_tax_heCZing_oil,CZ_price_with_tax_fuel_oil_1,CZ_price_with_tax_fuel_oil_2,CZ_price_with_tax_LPG,CTR.7,DE_price_with_tax_euro95,DE_price_with_tax_diesel,DE_price_with_tax_heDEing_oil,DE_price_with_tax_fuel_oil_1,DE_price_with_tax_fuel_oil_2,DE_price_with_tax_LPG,CTR.8,DK_exchange_rate,DK_price_with_tax_euro95,DK_price_with_tax_diesel,DK_price_with_tax_heDKing_oil,DK_price_with_tax_fuel_oil_1,DK_price_with_tax_fuel_oil_2,DK_price_with_tax_LPG,CTR.9,EE_exchange_rate,EE_price_with_tax_euro95,EE_price_with_tax_diesel,EE_price_with_tax_heEEing_oil,EE_price_with_tax_fuel_oil_1,EE_price_with_tax_fuel_oil_2,EE_price_with_tax_LPG,CTR.10,ES_price_with_tax_euro95,ES_price_with_tax_diesel,ES_price_with_tax_heESing_oil,ES_price_with_tax_fuel_oil_1,ES_price_with_tax_fuel_oil_2,ES_price_with_tax_LPG,CTR.11,FI_price_with_tax_euro95,FI_price_with_tax_diesel,FI_price_with_tax_heFIing_oil,FI_price_with_tax_fuel_oil_1,FI_price_with_tax_fuel_oil_2,FI_price_with_tax_LPG,CTR.12,FR_price_with_tax_euro95,FR_price_with_tax_diesel,FR_price_with_tax_heFRing_oil,FR_price_with_tax_fuel_oil_1,FR_price_with_tax_fuel_oil_2,FR_price_with_tax_LPG,CTR.13,GR_price_with_tax_euro95,GR_price_with_tax_diesel,GR_price_with_tax_heGRing_oil,GR_price_with_tax_fuel_oil_1,GR_price_with_tax_fuel_oil_2,GR_price_with_tax_LPG,CTR.14,HR_exchange_rate,HR_price_with_tax_euro95,HR_price_with_tax_diesel,HR_price_with_tax_heHRing_oil,HR_price_with_tax_fuel_oil_1,HR_price_with_tax_fuel_oil_2,HR_price_with_tax_LPG,CTR.15,HU_exchange_rate,HU_price_with_tax_euro95,HU_price_with_tax_diesel,HU_price_with_tax_heHUing_oil,HU_price_with_tax_fuel_oil_1,HU_price_with_tax_fuel_oil_2,HU_price_with_tax_LPG,CTR.16,IE_price_with_tax_euro95,IE_price_with_tax_diesel,IE_price_with_tax_heIEing_oil,IE_price_with_tax_fuel_oil_1,IE_price_with_tax_fuel_oil_2,IE_price_with_tax_LPG,CTR.17,IT_price_with_tax_euro95,IT_price_with_tax_diesel,IT_price_with_tax_heITing_oil,IT_price_with_tax_fuel_oil_1,IT_price_with_tax_fuel_oil_2,IT_price_with_tax_LPG,CTR.18,LT_exchange_rate,LT_price_with_tax_euro95,LT_price_with_tax_diesel,LT_price_with_tax_heLTing_oil,LT_price_with_tax_fuel_oil_1,LT_price_with_tax_fuel_oil_2,LT_price_with_tax_LPG,CTR.19,LU_price_with_tax_euro95,LU_price_with_tax_diesel,LU_price_with_tax_heLUing_oil,LU_price_with_tax_fuel_oil_1,LU_price_with_tax_fuel_oil_2,LU_price_with_tax_LPG,CTR.20,LV_exchange_rate,LV_price_with_tax_euro95,LV_price_with_tax_diesel,LV_price_with_tax_heLVing_oil,LV_price_with_tax_fuel_oil_1,LV_price_with_tax_fuel_oil_2,LV_price_with_tax_LPG,CTR.21,MT_price_with_tax_euro95,MT_price_with_tax_diesel,MT_price_with_tax_heMTing_oil,MT_price_with_tax_fuel_oil_1,MT_price_with_tax_fuel_oil_2,MT_price_with_tax_LPG,CTR.22,NL_price_with_tax_euro95,NL_price_with_tax_diesel,NL_price_with_tax_heNLing_oil,NL_price_with_tax_fuel_oil_1,NL_price_with_tax_fuel_oil_2,NL_price_with_tax_LPG,CTR.23,PL_exchange_rate,PL_price_with_tax_euro95,PL_price_with_tax_diesel,PL_price_with_tax_hePLing_oil,PL_price_with_tax_fuel_oil_1,PL_price_with_tax_fuel_oil_2,PL_price_with_tax_LPG,CTR.24,PT_price_with_tax_euro95,PT_price_with_tax_diesel,PT_price_with_tax_hePTing_oil,PT_price_with_tax_fuel_oil_1,PT_price_with_tax_fuel_oil_2,PT_price_with_tax_LPG,CTR.25,RO_exchange_rate,RO_price_with_tax_euro95,RO_price_with_tax_diesel,RO_price_with_tax_heROing_oil,RO_price_with_tax_fuel_oil_1,RO_price_with_tax_fuel_oil_2,RO_price_with_tax_LPG,CTR.26,SE_exchange_rate,SE_price_with_tax_euro95,SE_price_with_tax_diesel,SE_price_with_tax_heSEing_oil,SE_price_with_tax_fuel_oil_1,SE_price_with_tax_fuel_oil_2,SE_price_with_tax_LPG,CTR.27,SI_exchange_rate,SI_price_with_tax_euro95,SI_price_with_tax_diesel,SI_price_with_tax_heSIing_oil,SI_price_with_tax_fuel_oil_1,SI_price_with_tax_fuel_oil_2,SI_price_with_tax_LPG,CTR.28,SK_exchange_rate,SK_price_with_tax_euro95,SK_price_with_tax_diesel,SK_price_with_tax_heSKing_oil,SK_price_with_tax_fuel_oil_1,SK_price_with_tax_fuel_oil_2,SK_price_with_tax_LPG,CTR.29,UK_exchange_rate,UK_price_with_tax_euro95,UK_price_with_tax_diesel,UK_price_with_tax_heUKing_oil,UK_price_with_tax_fuel_oil_1,UK_price_with_tax_fuel_oil_2,UK_price_with_tax_LPG
2018-02-12,,1374.169213899077,1268.8087958827568,748.471625490457,460.76815321926864,329.80131086142325,574.430143758698,,1413.8531315965458,1271.1994978175248,738.7393977652957,422.81336506881627,427.5357142857143,642.9884968815145,,1198.0,1139.0,713.07,405.7,,,,1362.8,1310.7,618.2,326.14,,511.0,,0.511299723898149,1058.65,1061.3,956.54,,,530.52,,1.0,1238.39,1252.27,839.79,584.09,,,,0.0394352866945343,1212.2,1180.65,689.53,344.9,,559.03,,1355.0,1179.0,647.0,,,594.0,,0.134303902871417,1520.32,1266.49,1217.46,795.62,,,,1.0,1306.0,1277.0,762.0,,,649.0,,1248.24,1153.63,705.35,380.46,,660.72,,1456.0,1332.0,944.0,,,,,1476.82,1388.49,858.95,508.31,,807.82,,1550.0,1325.0,1010.0,424.16,,,,0.134183160013418,1310.43,1240.52,685.41,490.57,,615.36,,0.00320543642016861,1170.31,1184.72,1184.72,401.32,,705.5,,1389.0,1289.0,667.07,703.44,,,,1569.91,1443.29,1205.68,390.54,,662.48,,1.0,1171.89,1093.36,580.0,,280.0,541.48,,1172.0,1017.0,609.0,,,488.0,,1.0,1230.72,1137.28,705.2,,,547.5,,1310.0,1180.0,1000.0,,,,,1572.16,1254.35,1046.0,678.0,,673.97,,0.239532432691386,1113.51,1086.71,715.48,416.0,327.17,495.55,,1505.0,1297.0,1106.0,589.65,,664.0,,0.214942825208495,1131.59,1150.16,1037.76,407.2,,506.26,,0.100811532839357,1466.4,1439.19,1119.31,823.63,,,,1.0,1318.83,1248.56,920.83,557.12,,670.99,,1.0,1324.0,1190.0,,493.19,486.55,578.0,,1.12866817155756,1372.28,1411.05,586.2,,,
2018-02-05,,1384.7558931420292,1279.6910452549791,758.7607501524078,471.26483665308706,331.1438202247191,580.5356535281818,,1424.293558094695,1281.37355633521,748.1252032905311,431.75339620419004,431.20000000000005,649.9621558598299,,1210.0,1154.0,734.7,413.7,,,,1369.2,1309.9,634.9,326.14,,511.0,,0.511299723898149,1056.45,1065.65,972.49,,,532.01,,1.0,1235.58,1253.63,838.94,577.8,,,,0.0396888394983331,1219.96,1193.09,711.38,347.16,,561.48,,1371.0,1195.0,652.0,,,597.0,,0.134349011863018,1534.27,1293.78,1244.74,809.32,,,,1.0,1331.0,1301.0,775.0,,,649.0,,1256.71,1162.79,717.58,387.71,,658.49,,1458.0,1348.0,973.0,,,,,1478.91,1394.48,866.49,517.97,,812.58,,1549.0,1324.0,1017.0,440.37,,,,0.134535180949818,1325.31,1255.08,703.35,503.57,,624.11,,0.00322997416020672,1188.92,1200.79,1200.79,408.27,,709.97,,1389.0,1289.0,671.73,719.06,,,,1573.42,1447.59,1225.59,407.55,,670.96,,1.0,1173.0,1096.77,600.0,,280.0,541.54,,1197.0,1058.0,609.0,,,505.0,,1.0,1233.28,1140.44,703.74,,,551.83,,1310.0,1180.0,1000.0,,,,,1594.44,1283.4,1046.0,678.0,,688.35,,0.240471323794637,1124.72,1099.3,735.0,415.8,328.45,502.19,,1516.0,1311.0,1116.0,591.9,,684.0,,0.21582889085533,1155.03,1172.43,1002.95,418.54,,508.62,,0.101690089283898,1513.05,1489.35,1166.59,851.96,,,,1.0,1310.92,1252.08,917.29,557.12,,671.61,,1.0,1341.0,1202.0,,498.32,491.68,585.0,,1.12907596423087,1374.39,1415.45,607.44,,,
2018-01-29,,1387.1084147317672,1282.458865928109,765.8822628141116,482.4667393146919,337.46104868913864,584.5232668480094,,1424.4328569460563,1282.775987935566,755.2725596595433,444.19048849050785,431.47142857142853,655.3229585140527,,1209.0,1156.0,744.54,419.7,,,,1362.7,1303.7,634.9,334.28,,533.0,,0.511299723898149,1047.86,1062.43,972.29,,,531.09,,1.0,1230.84,1253.25,837.02,577.8,,,,0.0395303790963355,1214.37,1187.22,712.06,359.69,,558.29,,1371.0,1197.0,664.0,,,599.0,,0.134359842530265,1547.83,1293.89,1244.84,809.38,,,,1.0,1333.0,1305.0,781.0,,,663.0,,1256.05,1163.53,724.75,407.92,,658.48,,1461.0,1352.0,982.0,,,,,1477.6,1394.88,866.55,523.3,,808.87,,1550.0,1326.0,1018.0,442.14,,,,0.134738203670269,1315.85,1253.74,701.72,504.59,,625.05,,0.00323268895066917,1183.73,1201.76,1201.76,448.05,,712.32,,1389.0,1299.0,677.38,724.55,,,,1572.83,1447.78,1239.6,412.07,,677.71,,1.0,1171.12,1093.64,620.0,,280.0,539.21,,1197.0,1058.0,605.0,,,524.0,,1.0,1230.0,1135.82,703.74,,,546.43,,1310.0,1180.0,1000.0,,,,,1602.0,1295.0,1046.0,678.0,,698.0,,0.24133603629694,1133.11,1108.37,748.88,406.28,334.93,506.73,,1517.0,1320.0,1119.0,591.9,,699.0,,0.21491510853213,1153.0,1175.9,980.93,416.77,,506.71,,0.102225448003026,1521.01,1497.19,1172.73,856.44,,,,1.0,1307.6,1255.12,922.96,557.12,,670.2,,1.0,1329.0,1194.0,,498.7,492.06,584.0,,1.13713895838071,1383.84,1425.07,613.51,,,
2018-01-22,,1380.3104733392252,1280.4904466806515,765.3307592111968,482.7590969433904,335.433520599251,583.671304026719,,1416.930980805195,1281.276547613818,754.6791008346311,445.0031039339208,435.1071428571429,655.2211367798694,,1205.0,1155.0,744.41,413.7,,,,1351.3,1297.5,634.9,334.28,,533.0,,0.511299723898149,1043.56,1047.04,972.29,,,528.68,,1.0,1231.45,1252.3,836.59,577.8,,,,0.0393716288042836,1206.31,1181.19,714.36,346.94,,555.93,,1356.0,1190.0,662.0,,,601.0,,0.134332769135703,1534.08,1293.62,1244.59,809.22,,,,1.0,1309.0,1290.0,779.0,,,647.0,,1254.87,1165.75,727.87,407.43,,658.26,,1445.0,1339.0,977.0,,,,,1476.27,1398.14,869.6,523.77,,809.58,,1549.0,1324.0,1017.0,443.93,,,,0.134489946876471,1315.18,1258.56,708.49,503.4,,623.9,,0.00322945260778298,1182.93,1213.98,1213.98,447.6,,710.41,,1399.0,1299.0,677.69,725.62,,,,1571.37,1446.52,1235.87,413.74,,677.48,,1.0,1175.43,1097.07,625.0,,280.0,540.82,,1197.0,1058.0,605.0,,,524.0,,1.0,1229.5,1136.13,704.05,,,546.8,,1310.0,1180.0,1000.0,,,,,1590.0,1290.0,1049.0,669.0,,696.0,,0.239767904668281,1132.67,1108.08,747.52,424.1,332.75,505.84,,1517.0,1322.0,1120.0,599.8,,691.0,,0.214270409256482,1144.93,1167.9,973.73,416.45,,501.63,,0.101688021151108,1503.56,1487.8,1161.79,851.43,,,,1.0,1303.9,1246.91,912.34,557.12,,666.38,,1.0,1330.0,1195.0,,504.14,497.15,584.0,,1.13526707157859,1379.33,1419.84,620.67,,,
2018-01-15,,1376.4988742146259,1278.977391468934,772.5414967867047,481.0884165455756,332.54850187265924,584.8173852297905,,1416.7162439383724,1281.7681460485512,762.0108916443538,442.41812139452315,434.6357142857143,655.6978980739738,,1207.0,1159.0,752.07,413.7,,,,1366.4,1300.7,634.9,333.38,,551.0,,0.511299723898149,1043.56,1047.04,972.29,,,528.68,,1.0,1232.81,1245.8,832.77,577.8,,,,0.0391680701891818,1197.02,1172.42,718.58,345.38,,553.56,,1352.0,1190.0,675.0,,,601.0,,0.134235395189003,1532.97,1306.11,1257.11,808.63,,,,1.0,1313.0,1303.0,757.0,,,649.0,,1254.12,1163.62,730.81,397.3,,657.58,,1475.0,1364.0,991.0,,,,,1475.09,1397.98,873.29,531.68,,807.57,,1544.0,1319.0,1012.0,455.82,,,,0.134517083669626,1308.31,1250.74,705.27,503.5,,624.02,,0.00323729362253156,1176.42,1210.37,1210.37,448.69,,712.4,,1399.0,1299.0,674.96,733.93,,,,1566.62,1441.24,1242.54,421.1,,677.56,,1.0,1166.03,1096.29,617.5,,280.0,540.7,,1197.0,1058.0,605.0,,,537.0,,1.0,1224.94,1133.5,701.42,,,546.8,,1310.0,1180.0,1000.0,,,,,1600.0,1301.0,1049.0,682.0,,698.0,,0.239888691647076,1136.01,1111.88,754.98,414.9,329.8,507.68,,1534.0,1342.0,1120.0,599.8,,692.0,,0.216085396948874,1150.93,1172.27,984.46,390.9,,508.95,,0.10169319164082,1503.33,1497.94,1168.96,862.15,,,,1.0,1301.46,1242.48,907.81,557.12,,665.55,,1.0,1318.0,1202.0,,503.13,496.49,585.0,,1.12305290702245,1358.47,1399.09,623.41,,,
2018-01-08,,1378.1031838557233,1279.3382836733444,765.0590168825375,477.42361064819715,332.687265917603,586.1202511952805,,1419.2809324857737,1282.8174879163385,754.3000751104262,438.2274883943189,433.24285714285713,655.3151072307895,,1205.0,1156.0,749.67,413.7,,,,1361.7,1320.0,634.9,333.38,,551.0,,0.511299723898149,1043.87,1041.06,962.74,,,530.93,,1.0,1231.86,1241.41,831.78,577.8,,,,0.0391788120984172,1191.04,1168.59,712.27,346.34,,554.26,,1376.0,1214.0,665.0,,,600.0,,0.134287671048921,1533.57,1306.62,1257.6,808.95,,,,1.0,1245.0,1265.0,723.0,,,649.0,,1248.99,1155.64,713.36,391.12,,652.37,,1465.0,1354.0,955.0,,,,,1468.22,1393.5,876.46,530.61,,816.12,,1540.0,1312.0,1003.0,452.68,,,,0.13437248051599,1313.63,1246.98,700.48,502.96,,636.79,,0.00323792254889263,1170.38,1211.98,1211.98,452.04,,719.12,,1389.0,1259.0,669.47,734.83,,,,1561.51,1435.68,1230.87,421.3,,677.6,,1.0,1170.9,1084.79,612.5,,280.0,540.94,,1180.0,1058.0,605.0,,,537.0,,1.0,1219.38,1127.0,694.92,,,542.6,,1310.0,1180.0,1000.0,,,,,1581.0,1294.0,1050.0,678.0,,693.0,,0.240021121858724,1130.47,1104.99,746.69,415.96,329.98,510.73,,1523.0,1335.0,1114.0,594.7,,691.0,,0.216422109682725,1138.6,1161.44,953.69,375.72,,509.49,,0.101869301685937,1500.53,1499.92,1165.18,863.65,,,,1.0,1290.66,1237.58,896.91,557.12,,665.11,,1.0,1304.0,1190.0,,501.18,494.54,586.0,,1.13105538778234,1363.17,1402.18,624.59,,,
2018-01-01,,1371.3891837148196,1256.6428715807324,752.2338619584048,450.16677627889266,320.4567415730337,586.6688082812033,,1412.3769828355807,1254.3513680760998,741.1728963688295,407.00090510423644,431.76428571428573,653.7258219198577,,1205.0,1157.0,749.78,413.7,,,,1349.4,1301.7,620.3,318.87,,544.0,,0.511299723898149,1042.95,1045.05,958.99,,,533.03,,1.0,1223.5,1237.97,825.08,577.8,,,,0.0391619345995692,1192.68,1162.09,707.42,345.33,,553.16,,1378.0,1207.0,665.0,,,600.0,,0.134320138618383,1547.37,1320.37,1271.34,795.71,,,,1.0,1237.0,1237.0,723.0,,,599.0,,1242.52,1146.15,692.41,350.62,,649.32,,1456.0,1343.0,952.0,,,,,1407.94,1286.62,824.6,482.52,,777.27,,1534.0,1303.0,987.0,427.35,,,,0.134408602150538,1304.57,1236.29,689.92,498.92,,636.96,,0.00322237618019528,1154.98,1202.38,1202.38,405.84,,718.31,,1389.0,1279.0,668.34,729.91,,,,1554.54,1426.58,1219.91,407.41,,677.99,,1.0,1159.8,1059.91,600.0,,280.0,541.17,,1180.0,1058.0,588.0,,,534.0,,1.0,1186.71,1093.35,749.6,,,533.67,,1310.0,1180.0,1000.0,,,,,1576.0,1283.0,1038.0,651.0,,690.0,,0.239406272444338,1126.93,1099.39,730.69,476.48,317.46,514.54,,1510.0,1321.0,1099.0,589.8,,686.0,,0.214661371686165,1116.76,1138.1,1020.07,403.24,,505.49,,0.10158678559093,1494.75,1493.02,1157.28,857.6,,,,1.0,1288.89,1236.31,879.56,545.12,,663.44,,1.0,1305.0,1177.0,,499.11,492.47,587.0,,1.1271034568263,1354.61,1392.11,618.24,,,
2017-12-18,,1360.8506342961311,1246.0540464231578,739.0922298708458,448.5620410641255,444.1472335685109,584.1501026569064,,1400.4052686921632,1240.1985594561133,725.4416806444407,420.32930513898765,479.73076923076917,651.5674888362862,,1194.0,1146.0,729.17,408.7,,,,1331.5,1279.0,620.3,318.87,,544.0,,0.511299723898149,1043.36,1034.31,949.59,,,534.26,,1.0,1219.36,1237.85,824.56,577.8,,,,0.038933229511388,1184.04,1155.11,701.58,341.33,,550.44,,1355.0,1180.0,655.0,,,591.0,,0.134336378291241,1534.12,1293.66,1245.16,793.79,,,,1.0,1237.0,1237.0,723.0,,,599.0,,1235.48,1137.64,688.7,375.78,,648.93,,1435.0,1328.0,932.0,,,,,1403.2,1278.52,793.54,467.8,,761.47,,1534.0,1303.0,987.0,427.35,,,,0.132573246718812,1270.85,1206.55,664.59,492.11,,622.56,,0.00318806388880033,1138.15,1177.75,1177.75,401.52,,704.28,,1399.0,1299.0,664.06,707.77,,,,1549.32,1420.35,1209.06,396.52,,676.42,,1.0,1145.14,1042.31,592.5,,280.0,534.21,,1180.0,1043.0,588.0,,,541.0,,1.0,1186.71,1093.35,749.6,,,533.67,,1310.0,1180.0,1000.0,,,,,1564.5,1271.77,1029.0,656.0,,687.89,,0.237699072973615,1108.59,1081.49,726.82,383.87,320.02,507.16,,1482.0,1281.0,1090.0,578.6,,668.0,,0.216319113956909,1117.49,1140.63,940.16,392.73,,507.31,,0.100413704462385,1440.54,1440.54,1131.76,826.61,,,,1.0,1288.89,1236.31,879.56,545.12,,663.44,,1.0,1303.0,1160.0,,488.59,481.95,586.0,,1.13368401959006,1360.17,1403.63,600.14,,,
2017-12-11,,1356.258871638494,1239.6664355780022,726.1014349744654,444.92988823826335,445.51088005941324,581.58775133616,,1395.6547343707737,1233.5151738036761,712.6566075366103,417.0031733169597,481.40219780219775,649.0518406728139,,1191.0,1138.0,720.6,408.7,,,,1306.5,1249.1,595.1,324.15,,559.0,,0.511299723898149,1037.79,1027.81,949.79,,,530.83,,1.0,1219.0,1243.6,821.14,577.8,,,,0.0390609741806961,1188.9,1160.27,687.63,308.54,,550.06,,1348.0,1174.0,639.0,,,587.0,,0.134349011863018,1507.4,1266.91,1218.41,780.43,,,,1.0,1237.0,1237.0,723.0,,,599.0,,1234.72,1133.58,687.05,370.88,,647.81,,1461.0,1346.0,922.0,,,,,1401.62,1271.69,786.09,464.98,,759.76,,1534.0,1303.0,983.0,425.55,,,,0.13259082471493,1278.31,1212.68,668.66,497.61,,619.99,,0.00318522057652492,1137.23,1171.31,1171.31,383.5,,702.06,,1389.0,1299.0,655.52,703.31,,,,1543.57,1413.31,1203.33,388.54,,671.64,,1.0,1154.04,1050.49,585.0,,280.0,543.03,,1164.0,1028.0,574.0,,,541.0,,1.0,1189.22,1097.89,754.14,,,535.57,,1310.0,1180.0,1000.0,,,,,1555.0,1251.0,1029.0,656.0,,693.0,,0.237908310137273,1102.1,1073.39,699.6,394.92,320.31,504.34,,1485.0,1278.0,1091.0,584.7,,668.0,,0.215875483021393,1107.92,1130.87,962.33,381.34,,507.6,,0.0998402555910543,1429.61,1425.62,1118.21,821.88,,,,1.0,1295.13,1241.49,890.71,545.12,,658.03,,1.0,1304.0,1161.0,,490.28,483.64,585.0,,1.13314447592068,1358.71,1401.62,601.77,,,
2017-12-04,,1363.7917739071227,1244.566343663869,731.0523449993411,442.0039981564688,450.2043817304122,580.4825055508085,,1403.7884699382114,1238.8160439035537,717.6154728710089,413.7299837710473,483.65714285714284,645.6563902069062,,1202.0,1145.0,722.89,408.7,,,,1375.1,1294.5,611.5,324.15,,565.0,,0.511299723898149,1037.79,1029.71,949.79,,,529.66,,1.0,1221.34,1243.6,818.55,577.8,,,,0.0391282231873851,1192.16,1163.44,685.49,309.43,,550.77,,1359.0,1179.0,645.0,,,587.0,,0.134376091805746,1521.14,1267.17,1178.34,767.15,,,,1.0,1251.0,1251.0,723.0,,,598.0,,1237.84,1135.13,684.52,359.03,,647.07,,1437.0,1325.0,935.0,,,,,1407.54,1277.03,785.3,472.73,,761.97,,1535.0,1303.0,984.0,432.74,,,,0.132362673726009,1279.95,1212.71,671.48,496.76,,612.31,,0.00319407180273412,1140.19,1180.98,1180.98,384.57,,703.62,,1399.0,1299.0,656.88,715.8,,,,1545.84,1415.73,1204.31,399.74,,667.13,,1.0,1150.66,1045.95,587.5,,280.0,539.56,,1181.0,1028.0,574.0,,,542.0,,1.0,1186.44,1093.13,749.38,,,531.6,,1310.0,1180.0,1000.0,,,,,1566.0,1259.0,1038.0,653.0,,690.0,,0.237947936991386,1109.25,1079.12,722.08,387.23,333.51,506.78,,1490.0,1281.0,1093.0,584.8,,647.0,,0.216379963215406,1116.62,1136.18,958.15,388.08,,505.44,,0.100366337130526,1436.94,1428.51,1125.71,824.01,,,,1.0,1300.04,1242.6,892.28,534.12,,658.71,,1.0,1299.0,1174.0,,492.56,485.92,586.0,,1.13992590481619,1365.12,1404.48,590.68,,,
2017-11-27,,1363.3036766009507,1243.3156504280107,735.174101206284,454.1865191094594,455.0091719272187,580.1063045313836,,1407.189539489052,1238.677679231158,721.7852784663676,426.9964821904935,489.976923076923,644.6423136179844,,1199.0,1143.0,719.49,414.7,,,,1385.3,1309.3,619.3,329.45,,565.0,,0.511299723898149,1033.75,1025.82,954.09,,,525.87,,1.0,1221.34,1243.6,818.55,568.08,,,,0.0393220872163894,1198.97,1174.55,693.68,308.8,,553.18,,1363.0,1176.0,652.0,,,584.0,,0.134365258518757,1521.01,1280.5,1191.69,753.65,,,,1.0,1251.0,1251.0,723.0,,,598.0,,1238.04,1135.36,680.32,382.36,,646.71,,1466.0,1338.0,938.0,,,,,1408.4,1276.82,788.35,473.7,,759.37,,1538.0,1304.0,984.0,436.08,,,,0.13229613166111,1276.79,1209.98,667.17,513.04,,605.52,,0.00321295463308058,1147.01,1188.09,1188.09,402.49,,694.13,,1399.0,1299.0,648.41,715.7,,,,1545.64,1414.88,1205.17,400.89,,666.17,,1.0,1150.36,1046.03,592.5,,280.0,543.05,,1181.0,1028.0,574.0,,,542.0,,1.0,1183.19,1090.38,746.63,,,534.17,,1310.0,1180.0,1000.0,,,,,1577.0,1261.0,1032.0,647.0,,689.0,,0.237603060327417,1113.12,1082.13,720.96,412.49,333.03,508.48,,1493.0,1280.0,1093.0,587.4,,637.0,,0.215433667973631,1119.75,1136.14,915.72,381.3,,504.7,,0.100745516824501,1448.82,1444.89,1129.06,827.12,,,,1.0,1288.2,1231.58,879.29,534.12,,658.79,,1.0,1302.0,1174.0,,498.95,492.31,586.0,,1.11888111888112,1344.09,1385.09,605.28,,,
2017-11-20,,1364.0545708280276,1243.5887830643849,726.6430012537597,454.10126819661883,466.1803564797623,580.6727514721058,,1407.990588008849,1239.4641211910346,712.8905106379052,427.17557305776836,509.75714285714275,643.9075647465027,,1211.0,1144.0,720.67,423.7,,,,1361.5,1316.8,619.3,329.45,,565.0,,0.511299723898149,1032.67,1023.47,954.09,,,525.77,,1.0,1222.36,1245.0,819.27,568.08,,,,0.0391113892365457,1196.81,1167.75,698.53,308.9,,552.29,,1358.0,1174.0,636.0,,,575.0,,0.134383314967614,1507.78,1253.8,1164.97,753.76,,,,1.0,1252.0,1252.0,723.0,,,598.0,,1241.45,1136.89,678.74,374.98,,646.27,,1476.0,1339.0,933.0,,,,,1416.1,1278.12,783.51,476.88,,757.75,,1531.0,1295.0,972.0,455.27,,,,0.132191201353638,1296.53,1218.27,671.93,512.64,,628.7,,0.00320061451798745,1174.79,1196.11,1196.11,400.94,,688.74,,1389.0,1299.0,658.96,715.21,,,,1547.8,1417.31,1201.85,401.33,,666.08,,1.0,1160.5,1057.23,590.0,,280.0,552.88,,1181.0,1028.0,574.0,,,542.0,,1.0,1179.67,1085.8,742.05,,,534.75,,1310.0,1180.0,1000.0,,,,,1591.0,1264.0,1039.0,651.0,,690.0,,0.236345158469429,1115.51,1083.98,719.05,400.28,314.17,510.58,,1503.0,1279.0,1099.0,604.9,,635.0,,0.214989035559186,1117.34,1131.99,922.79,382.0,,503.32,,0.100416729427123,1433.95,1433.55,1124.27,824.42,,,,1.0,1279.93,1224.0,864.35,534.12,,654.4,,1.0,1330.0,1178.0,,519.44,512.31,586.0,,1.12435349673937,1345.53,1386.52,615.74,,,
